departure_time,file_name,journey_pattern_ref,journey_ticket_machine_code,line_ref,operator_ref,service_ref,vehicle_journey_code
06:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-O-4,1,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-75-MFSc
06:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-O-4,3,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-77-MFSc
07:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,5,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-78-MFSc
09:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,13,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-80-MFSc
09:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,15,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-82-MFSc
10:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,17,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-84-MFSc
10:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,19,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-86-MFSc
11:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,21,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-88-MFSc
11:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,23,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-90-MFSc
12:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,25,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-92-MFSc
12:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,27,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-94-MFSc
13:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,29,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-96-MFSc
13:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,31,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-98-MFSc
14:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,33,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-100-MFSc
19:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,55,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-102-MFSc
19:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,57,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-104-MFSc
20:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-8-O-4,59,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-106-MFSc
07:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-9-O-4,7,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-108-MFSc
08:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-9-O-4,9,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-110-MFSc
08:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-9-O-4,11,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-112-MFSc
14:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-10-O-4,35,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-114-MFSc
15:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-11-O-4,39,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-116-MFSc
15:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-11-O-4,41,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-118-MFSc
16:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-11-O-4,43,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-120-MFSc
16:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-11-O-4,45,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-122-MFSc
17:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-11-O-4,47,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-124-MFSc
17:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-11-O-4,49,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-126-MFSc
18:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-11-O-4,51,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-128-MFSc
18:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-11-O-4,53,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-130-MFSc
00:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-2-I-2,62,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-1-Sa
06:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,2,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-2-Sa
07:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,4,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-3-Sa
07:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,6,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-4-Sa
08:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,8,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-5-Sa
20:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,54,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-6-Sa
21:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,56,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-7-Sa
22:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,58,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-8-Sa
23:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,60,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-9-Sa
08:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,10,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-10-Sa
09:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,12,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-11-Sa
09:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,14,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-12-Sa
10:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,16,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-13-Sa
10:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,18,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-14-Sa
11:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,20,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-15-Sa
11:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,22,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-16-Sa
12:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,24,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-17-Sa
12:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,26,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-18-Sa
13:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,28,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-19-Sa
13:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,30,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-20-Sa
14:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,32,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-21-Sa
14:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,34,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-22-Sa
15:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,36,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-23-Sa
15:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,38,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-24-Sa
16:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,40,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-25-Sa
16:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,42,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-26-Sa
17:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,44,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-27-Sa
17:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,46,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-28-Sa
18:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,48,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-29-Sa
18:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,50,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-30-Sa
19:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,52,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-31-Sa
06:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-2-O-4,1,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-32-Sa
06:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-2-O-4,3,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-33-Sa
07:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-2-O-4,5,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-34-Sa
07:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-2-O-4,7,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-35-Sa
08:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-2-O-4,9,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-36-Sa
00:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-2-O-4,63,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-37-Sa
21:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-O-4,57,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-38-Sa
22:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-O-4,59,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-39-Sa
23:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-O-4,61,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-40-Sa
08:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-6-O-4,11,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-41-Sa
09:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,13,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-42-Sa
09:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,15,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-43-Sa
10:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,17,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-44-Sa
10:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,19,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-45-Sa
11:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,21,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-46-Sa
11:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,23,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-47-Sa
12:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,25,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-48-Sa
12:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,27,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-49-Sa
13:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,29,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-50-Sa
13:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,31,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-51-Sa
14:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,33,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-52-Sa
14:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,35,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-53-Sa
15:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,37,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-54-Sa
15:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,39,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-55-Sa
16:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,41,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-56-Sa
16:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,43,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-57-Sa
17:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,45,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-58-Sa
17:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,47,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-59-Sa
18:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,49,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-60-Sa
18:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,51,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-61-Sa
19:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,53,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-62-Sa
20:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,55,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-63-Sa
08:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,2,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-8-Su
09:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,4,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-9-Su
20:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,26,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-10-Su
21:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,28,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-14-Su
22:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,30,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-18-Su
23:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,32,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-22-Su
00:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,34,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-26-Su
10:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,6,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-40-Su
11:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,8,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-45-Su
12:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,10,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-48-Su
13:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,12,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-53-Su
14:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,14,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-58-Su
15:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,16,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-61-Su
16:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,18,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-64-Su
17:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,20,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-67-Su
18:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,22,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-70-Su
19:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,24,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-74-Su
08:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-O-4,1,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-113-Su
09:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-O-4,3,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-114-Su
21:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-4-O-4,27,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-123-Su
22:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-4-O-4,29,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-124-Su
23:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-4-O-4,31,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-125-Su
00:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-4-O-4,33,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-126-Su
10:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,5,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-140-Su
11:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,7,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-143-Su
12:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,9,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-146-Su
13:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,11,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-148-Su
14:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,13,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-151-Su
15:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,15,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-154-Su
16:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,17,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-157-Su
17:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,19,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-160-Su
18:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,21,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-163-Su
19:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,23,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-166-Su
20:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-7-O-4,25,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-168-Su
20:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,56,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-1-MFHo
21:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,58,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-2-MFHo
22:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,60,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-3-MFHo
23:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,62,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-4-MFHo
00:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-3-I-2,64,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-5-MFHo
06:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-4-I-2,2,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-6-MFHo
07:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-4-I-2,4,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-7-MFHo
10:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,16,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-8-MFHo
10:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,18,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-9-MFHo
11:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,20,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-10-MFHo
11:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,22,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-11-MFHo
12:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,24,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-12-MFHo
12:40:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,26,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-13-MFHo
13:10:00,tfl_21-464-_-y05-55535.xml,JP_21-464-_-y05-55535-5-I-2,28,ABLO:PK0003436:4:464,OId_CX,PK0003436:4,VJ_21-464-_-y05-55535-14-MFHo
